pitcher,pitcher_name,feature,standardized_residual_coefficient,effective_standardized_coefficient,feature_training_mean,feature_training_scale,effective_raw_unit_coefficient,model_residual_intercept,effective_raw_unit_intercept,ridge_alpha,correction_scale
669302,Logan Gilbert,prev_start_pitch_count,0.21858728957388993,0.05464682239347248,92.50925925925925,10.759574005723294,0.005078902042441869,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,rest_days,-0.07555189998446857,-0.018887974996117142,5.777777777777778,0.8534606386520668,-0.022131044058397716,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,workload_density_3starts,-0.11055628446100553,-0.027639071115251383,16.014346105120527,1.8759289158913452,-0.014733538611786211,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,release_speed_slope5,0.11754661125642729,0.029386652814106823,0.023461354478570253,0.32827362244435926,0.08951877581662143,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,release_spin_rate_slope5,0.37691470497367174,0.09422867624341794,-0.4987212108242144,27.45393052475723,0.003432247202579791,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,release_extension_slope5,-0.1353845470577059,-0.03384613676442647,-0.005064129463093819,0.03507927541078833,-0.9648470890027958,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,release_pos_x_slope5,-0.22795665295076228,-0.05698916323769057,0.010339735262613288,0.07020848798337218,-0.8117132967054866,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,release_pos_z_slope5,0.0017107607239011822,0.00042769018097529556,0.0006075979131452842,0.0312780930608449,0.013673793352533194,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,arm_angle_slope5,0.03659091928644319,0.009147729821610797,-0.1254858894305479,0.9321891101090649,0.00981316958373449,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,pfx_x_slope5,-0.04917399900680416,-0.01229349975170104,-0.0026234014334832845,0.036284799138605134,-0.3388057821331963,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,pfx_z_slope5,-0.23026122581069172,-0.05756530645267293,-0.004309152141793305,0.04706597963147893,-1.2230767722971558,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,breaking_share_slope5,-0.3754700688229513,-0.09386751720573783,0.0011474752863164012,0.03040616368981859,-3.087121353529024,0.6313447145190141,0.05992050657795783,100.0,0.25
669302,Logan Gilbert,offspeed_share_slope5,-0.028921105276494035,-0.007230276319123509,0.0007162393255996503,0.01893061681467922,-0.38193559089511503,0.6313447145190141,0.05992050657795783,100.0,0.25
